post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,video_ids,videos,was_live,fetched_time
358254843456044,"Người hiểu nhân quả sẽ cẩn trọng từng bước đi, trong hoàn cảnh nào cũng giữ lấy lương thiện","Người hiểu nhân quả sẽ cẩn trọng từng bước đi, trong hoàn cảnh nào cũng giữ lấy lương thiện",,,2023-11-24 13:08:26,1700831306,,https://scontent.fhan5-5.fna.fbcdn.net/v/t15.5256-10/371117990_600906118794416_5886245863549652567_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=neidJPZ_rKEAX8JoujP&_nc_ht=scontent.fhan5-5.fna&oh=00_AfCPwKVPN7_8Z_DJqUfkxwF2CGfOanStJ0PASyM_Q5bsSA&oe=6565A558,[],[],['https://scontent.fhan5-5.fna.fbcdn.net/v/t15.5256-10/371117990_600906118794416_5886245863549652567_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=neidJPZ_rKEAX8JoujP&_nc_ht=scontent.fhan5-5.fna&oh=00_AfCPwKVPN7_8Z_DJqUfkxwF2CGfOanStJ0PASyM_Q5bsSA&oe=6565A558'],[None],https://scontent.fhan5-9.fna.fbcdn.net/v/t42.1790-2/404564717_893757618977926_8962551408755013114_n.mp4?_nc_cat=109&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=6yOkiDbjp1cAX-2Zc3H&_nc_rml=0&_nc_ht=scontent.fhan5-9.fna&oh=00_AfArT4HjUvTu_dhjkSZwELAde0HlNs462-uAJaJdVce_QQ&oe=6565BEE3,,,1573580969839681,,,https://scontent.fhan5-5.fna.fbcdn.net/v/t15.5256-10/371117990_600906118794416_5886245863549652567_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=neidJPZ_rKEAX8JoujP&_nc_ht=scontent.fhan5-5.fna&oh=00_AfCPwKVPN7_8Z_DJqUfkxwF2CGfOanStJ0PASyM_Q5bsSA&oe=6565A558,,,,0,8,https://facebook.com/tusachchualanh.skybooks/posts/358254843456044,,"[{'link': '/story.php?story_fbid=pfbid0366zuoCfr2mXUJhFZ48xB8FkTcvYn4jRgCTzuAYnQaTTJBFtcaYQetXS8AUxwKR53l&id=100078145934602&eav=AfZYko0cb_lSf-AU_ySiDzF2XfARR3PIkAuBsHmEYVLg3T9DFvGcC3eGB4DNs34drcY&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY_vxlvegIY2_eaKrKj72dfEhjVVoW0bEURCqKdl6haL2F8BZosgMs2Ohc4tXHLBHk2fOlS3zjLF0q1QTVneht705lYkGilM7F5gxXobYcry61XKtMF-m8DSJRDYUAEQvw1poY6R2Hcy5mBo2813SsuuESiIDf3Wq5TRmhHZwSOHgkBTh2OHTs1tLzC97TBzRLyEomh6yzZmMaEB8eEV1gNb8058E374Bq1otePyV-3ZbHtqY5kUFB4GYZpt023j3E7GiGNu6sfqQdHGBNXEaQzHV2qsOvrWqm-aGVsLF3i66DvNwibJbwpLpQQJiVNa34qcwhsEGUVvBaXFd_Amn_kEXsElUqPnbJxvak5C9gxim2LVxl2flpJjnrqLG5w5CI5OZd13czRK9nfS5edLdx7of-cCvYXU4LMfkGG1ajm_Fvv3bDu4UfAaWThKv1QreUeSeboIgi67ywPBcLVm66zpf5CIH1UWmEppse03ysUH1c2f2a7SGFtv85w76DTSOJYkRIMV7NWbowVzT6p5smRULZ6YoWYdNlFQzeH8wfVQmWiprPcYXMBoxd3iCJRAAP1i8LVrJt6dvJw8jHIEziW6PYqaoLoncZkAr52OWBIcc4mXRaRfGTX1EkvazrV2sIqxlUHl_PxhLRYw_s7Sq8Sis8BMZhBbVp6rATjcg5tvBJ9m_73Piwec6GxrZIqvhik5dIElqJ_RBWaaTeuur_uGYVS6phpPXyjK4qEnYnAB186FHNLNn1-NoYUHobHXsW_nePDBzKmRRirxcnjAmH-Rk1qw_MRfIMwe96xVKMrjDKzwP0o4cpi9wgZHb35X_ci0_8pt77mcdaDcuXEVMK24BAtz8y-4ueNPXDGs26zl9lGTU7sKLNJIZMGgRFNp1davxSnNF6ImGPstIlUJ8xXi7iSM3jGoUvVWpeWnHWb0eAMMlyGzHdipv1qVze2oXRnjQ1cIGUnUZQwcpZA74TB7SQ-xDSk7lzjzGRuIegvgwyevWjab9i1HqRXlB-a-CmY0pWdnYTaMTZ95tqxkBGr4oa2RNYJPnUp1UkhbAW2rfnTLghuq_I4qx25xlnuM21xPTA82HYfUXVwRaYx3-TOzXcNJgGo74Q4SNxOcP4uPfHZamHlF9tKsYDK-Un8gPPCIQpBrxf9YcWQ4nAMf0itzO9AYE-j77bDopvTRYo_hewCAUlyhLq7YrPJEzwLVV6C8FxrqGkhpPvcgJcX7aWdhMs2lIn39pIERmYkf4MCZ4GwiJf3OjxEZSStwLNshox1wXkEVvRzwF7RwR7fEsoJkYg-3B2-pfeL_4TIuxSZuHoLjvNvB89q1f1mqiQqVjQPdFUK83nV3kp_mnjLDmV8irjBMQaDqOfbKwPZFP_1QdAZIZm6VIJc_GOu63LcLrhdxj2sok1d4aXYjyEC54thZzslfByaoVFMLPRxCEyld2B-UzjW33j6Nl30q2Ed1DqxW7SO4qXItmK8&__tn__=%2As%2As-R&paipv=0', 'text': ''}]",100078145934602,Tủ Sách Chữa Lành,https://facebook.com/tusachchualanh.skybooks?lst=100035313785318%3A100078145934602%3A1700832291&eav=AfY4bUT2OFs2ekueSM6XdaFg51pG_Z0m2ItI5PNyA4lN0EFIASzNZ_mgRqjDi6GJIbE&refid=17&_ft_=encrypted_tracking_data.0AY_vxlvegIY2_eaKrKj72dfEhjVVoW0bEURCqKdl6haL2F8BZosgMs2Ohc4tXHLBHk2fOlS3zjLF0q1QTVneht705lYkGilM7F5gxXobYcry61XKtMF-m8DSJRDYUAEQvw1poY6R2Hcy5mBo2813SsuuESiIDf3Wq5TRmhHZwSOHgkBTh2OHTs1tLzC97TBzRLyEomh6yzZmMaEB8eEV1gNb8058E374Bq1otePyV-3ZbHtqY5kUFB4GYZpt023j3E7GiGNu6sfqQdHGBNXEaQzHV2qsOvrWqm-aGVsLF3i66DvNwibJbwpLpQQJiVNa34qcwhsEGUVvBaXFd_Amn_kEXsElUqPnbJxvak5C9gxim2LVxl2flpJjnrqLG5w5CI5OZd13czRK9nfS5edLdx7of-cCvYXU4LMfkGG1ajm_Fvv3bDu4UfAaWThKv1QreUeSeboIgi67ywPBcLVm66zpf5CIH1UWmEppse03ysUH1c2f2a7SGFtv85w76DTSOJYkRIMV7NWbowVzT6p5smRULZ6YoWYdNlFQzeH8wfVQmWiprPcYXMBoxd3iCJRAAP1i8LVrJt6dvJw8jHIEziW6PYqaoLoncZkAr52OWBIcc4mXRaRfGTX1EkvazrV2sIqxlUHl_PxhLRYw_s7Sq8Sis8BMZhBbVp6rATjcg5tvBJ9m_73Piwec6GxrZIqvhik5dIElqJ_RBWaaTeuur_uGYVS6phpPXyjK4qEnYnAB186FHNLNn1-NoYUHobHXsW_nePDBzKmRRirxcnjAmH-Rk1qw_MRfIMwe96xVKMrjDKzwP0o4cpi9wgZHb35X_ci0_8pt77mcdaDcuXEVMK24BAtz8y-4ueNPXDGs26zl9lGTU7sKLNJIZMGgRFNp1davxSnNF6ImGPstIlUJ8xXi7iSM3jGoUvVWpeWnHWb0eAMMlyGzHdipv1qVze2oXRnjQ1cIGUnUZQwcpZA74TB7SQ-xDSk7lzjzGRuIegvgwyevWjab9i1HqRXlB-a-CmY0pWdnYTaMTZ95tqxkBGr4oa2RNYJPnUp1UkhbAW2rfnTLghuq_I4qx25xlnuM21xPTA82HYfUXVwRaYx3-TOzXcNJgGo74Q4SNxOcP4uPfHZamHlF9tKsYDK-Un8gPPCIQpBrxf9YcWQ4nAMf0itzO9AYE-j77bDopvTRYo_hewCAUlyhLq7YrPJEzwLVV6C8FxrqGkhpPvcgJcX7aWdhMs2lIn39pIERmYkf4MCZ4GwiJf3OjxEZSStwLNshox1wXkEVvRzwF7RwR7fEsoJkYg-3B2-pfeL_4TIuxSZuHoLjvNvB89q1f1mqiQqVjQPdFUK83nV3kp_mnjLDmV8irjBMQaDqOfbKwPZFP_1QdAZIZm6VIJc_GOu63LcLrhdxj2sok1d4aXYjyEC54thZzslfByaoVFMLPRxCEyld2B-UzjW33j6Nl30q2Ed1DqxW7SO4qXItmK8&__tn__=C-R&paipv=0,False,,,,,,,True,[],[],https://www.facebook.com/tusachchualanh.skybooks/posts/358254843456044,"{'thích': 14, 'yêu thích': 3, 'thương thương': 1}",18,,1619784561468308,,,[],False,2023-11-24 20:24:57.657532
